1772-123-148_A01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
1772-123-148_H12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	1772-123-148
Undetermined_S0_L001_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	NA
Undetermined_S0_L001_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Run	NA
1772-123-148_A01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_A01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_A02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_A02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_A03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_A03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_A04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_A04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_A05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_A05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_A06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_A06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_A07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_A07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_A08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_A08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_A09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_A09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_A10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_A10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_A11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_A11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_A12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_A12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_B01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_B01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_B02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_B02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_B03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_B03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_B04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_B04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_B05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_B05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_B06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_B06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_B07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_B07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_B08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_B08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_B09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_B09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_B10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_B10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_B11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_B11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_B12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_B12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_C01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_C01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_C02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_C02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_C03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_C03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_C04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_C04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_C05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_C05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_C06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_C06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_C07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_C07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_C08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_C08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_C09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_C09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_C10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_C10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_C11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_C11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_C12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_C12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_D01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_D01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_D02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_D02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_D03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_D03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_D04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_D04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_D05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_D05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_D06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_D06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_D07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_D07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_D08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_D08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_D09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_D09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_D10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_D10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_D11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_D11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_D12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_D12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_E01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_E01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_E02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_E02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_E03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_E03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_E04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_E04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_E05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_E05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_E06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_E06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_E07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_E07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_E08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_E08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_E09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_E09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_E10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_E10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_E11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_E11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_E12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_E12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_F01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_F01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_F02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_F02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_F03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_F03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_F04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_F04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_F05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_F05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_F06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_F06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_F07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_F07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_F08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_F08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_F09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_F09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_F10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_F10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_F11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_F11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_F12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_F12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_G01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_G01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_G02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_G02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_G03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_G03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_G04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_G04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_G05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_G05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_G06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_G06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_G07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_G07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_G08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_G08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_G09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_G09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_G10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_G10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_G11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_G11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_G12_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_G12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
1772-123-148_H01_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_H01_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	01
1772-123-148_H02_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_H02_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	02
1772-123-148_H03_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_H03_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	03
1772-123-148_H04_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_H04_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	04
1772-123-148_H05_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_H05_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	05
1772-123-148_H06_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_H06_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	06
1772-123-148_H07_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_H07_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	07
1772-123-148_H08_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_H08_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	08
1772-123-148_H09_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_H09_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	09
1772-123-148_H10_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_H10_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	10
1772-123-148_H11_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_H11_mm9 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	11
1772-123-148_H12_hg19 161026_M00528_0239_000000000-ANY8K ATAC knitrUpload upload1	add	Row	12
